Geo Point;Geo Shape;Nummer;Bezeichnun
47.4231323757,9.42138624174;"{""coordinates"": [[[9.419666349454506, 47.43378661784295], [9.419870448159887, 47.4337658365035], [9.419943922547102, 47.43376591783696], [9.420057934285632, 47.433765393848155], [9.420140153816478, 47.43376958073056], [9.420423158765471, 47.43378402689133], [9.42061424431545, 47.43378766011048], [9.420805040261206, 47.43377997106431], [9.42097622432766, 47.43376937896145], [9.421273163614085, 47.433748190486725], [9.421474504800877, 47.43373383225477], [9.422158131238183, 47.4336909643972], [9.422471451505746, 47.43366282482304], [9.42257952603512, 47.43364672765627], [9.422651707796547, 47.433635979025546], [9.422950909801376, 47.43358126967069], [9.423175496275428, 47.43353071990831], [9.423366001077722, 47.43348003477774], [9.423523329130013, 47.4334325280802], [9.423676139820477, 47.43337341196596], [9.423920645379782, 47.43324586437382], [9.424080798602507, 47.4331493652205], [9.42417368888008, 47.43307318476788], [9.424255030238696, 47.43298244789759], [9.424322372826081, 47.43288610288651], [9.424373146652467, 47.432786354361205], [9.424409024212983, 47.432682182785435], [9.424405032193722, 47.432681801445185], [9.424446017619047, 47.4325716854189], [9.42449747312375, 47.43246499698735], [9.424563429207664, 47.432359949153835], [9.42455229328837, 47.432356451466234], [9.424628113341726, 47.432234679666415], [9.42467494881725, 47.432146334131005], [9.424702885079357, 47.43205642444756], [9.424705024099762, 47.431964168861676], [9.424676224229113, 47.43187460399869], [9.424624780673897, 47.431789377997504], [9.424566663624864, 47.43170616497027], [9.42457933591036, 47.431701089035336], [9.424332475454301, 47.43140319435072], [9.424316661649348, 47.43138448271636], [9.424134436234791, 47.43116960772218], [9.42399415203624, 47.43101663084448], [9.423704365132046, 47.43074395281927], [9.423366943684316, 47.43041369328057], [9.42329155915328, 47.430340573616206], [9.423232909537381, 47.43025008156435], [9.42309943554182, 47.43005560081671], [9.422901592568518, 47.429830556003495], [9.422749604157048, 47.429651507319065], [9.422712153359152, 47.429592950202355], [9.422622188636959, 47.429427052240904], [9.422565204526785, 47.42935308571483], [9.422399712135247, 47.42917094867171], [9.422332513234997, 47.42908258231695], [9.422289203794016, 47.42900910965911], [9.422280850324206, 47.428994858135724], [9.422305750046478, 47.42895502383443], [9.422398585846516, 47.42890277760329], [9.422826777883788, 47.428617609981934], [9.423060526864482, 47.428443562869155], [9.423172118628028, 47.428343219900746], [9.423261699970617, 47.42823893657668], [9.423333480347205, 47.42811274498819], [9.423393148673005, 47.42797784526054], [9.42346413880476, 47.427723829359145], [9.42366234784486, 47.42736199455451], [9.423756415858563, 47.42730342791657], [9.424133686748952, 47.42729856665102], [9.424454978279654, 47.42725768837416], [9.424786454121516, 47.42719449279146], [9.424891897245837, 47.42718890199908], [9.425199762597185, 47.42715383028262], [9.425353680422042, 47.42711816560816], [9.425683295574984, 47.42701973990913], [9.425860816666514, 47.426962885668026], [9.426029672801233, 47.4268873764973], [9.426166222879466, 47.426798477210625], [9.426277478223103, 47.4267071429903], [9.426369371921416, 47.426601107653575], [9.42649517326837, 47.4264484330803], [9.426603737867845, 47.42633797227537], [9.426714438974287, 47.426266971259], [9.426852951712698, 47.42620584717459], [9.42700811375988, 47.426153883111844], [9.427498830162419, 47.426055208590114], [9.427623507624691, 47.42602797017926], [9.42780374821804, 47.42598726968711], [9.42795326501611, 47.425943579879124], [9.428172826128044, 47.42587270048757], [9.428369163117315, 47.42582604499307], [9.428639212945841, 47.42578296910463], [9.429140065666347, 47.42570414886257], [9.429277298983967, 47.42569008928597], [9.429435982706895, 47.42568986582354], [9.429561641006025, 47.42569632945671], [9.429682438455703, 47.42571781164547], [9.42980383413938, 47.42574854089907], [9.429922839084208, 47.4257862483758], [9.430487529630723, 47.42597855354585], [9.430719250202364, 47.426055172528436], [9.430729793842229, 47.42603969598313], [9.43090602150261, 47.426089479721675], [9.430990976955423, 47.42610295010995], [9.431083576809922, 47.426104232502404], [9.431170760649886, 47.426088694289874], [9.431243614779724, 47.42606223778361], [9.43129635493403, 47.426025790086456], [9.43134167638171, 47.425986321695746], [9.431382625820067, 47.42588708932136], [9.431419774791282, 47.42571432723675], [9.431424157721736, 47.42564371494642], [9.431449361876098, 47.42557329263083], [9.431505411561966, 47.42551195620867], [9.431615282967453, 47.42545796908563], [9.43173981517575, 47.425426941001064], [9.432355422311497, 47.42530403076615], [9.433030200133082, 47.425171360103285], [9.433170641963786, 47.42514428448034], [9.433655882350033, 47.425051777848125], [9.434083493232102, 47.42497169031298], [9.434387729096954, 47.42490042580844], [9.434749589334496, 47.42480712128433], [9.434878101905156, 47.42479429372895], [9.435010108509747, 47.42478978224696], [9.435133793092596, 47.42479385356328], [9.435136731040194, 47.424783114441965], [9.435137440225247, 47.424779763990024], [9.435142797540706, 47.424754704744466], [9.435146637754189, 47.424729132155235], [9.435122932482455, 47.42459550384517], [9.43511462452154, 47.424591031899915], [9.43509638549858, 47.424581207635725], [9.435080002505433, 47.42457564250477], [9.435055695666197, 47.42456733544326], [9.434941179627232, 47.42450973545327], [9.434848276616856, 47.42442324139788], [9.434874952686746, 47.424381583196364], [9.434872265567304, 47.42433998227574], [9.434872104495259, 47.424337457087354], [9.434730003108896, 47.42428097203074], [9.434745393481, 47.42420387174421], [9.43463305389114, 47.424093268536325], [9.434648788032648, 47.4240500901846], [9.434635862859286, 47.4240235920594], [9.434714085733113, 47.42396718814671], [9.43469153266727, 47.42392080234958], [9.434849095755085, 47.42380598711242], [9.434812145266799, 47.42376101921287], [9.434871643056365, 47.423703760435274], [9.43486170944095, 47.42357709209466], [9.434777886618264, 47.42353400484128], [9.434709960544758, 47.42353301855907], [9.43467361457913, 47.423465637927116], [9.434628564026514, 47.42345211069171], [9.434580532388807, 47.423362979094364], [9.434569755090033, 47.42332340767325], [9.434630289841653, 47.42307497132882], [9.434603635282187, 47.42298672976394], [9.434524589456077, 47.42287302343345], [9.434518084342265, 47.42271757702811], [9.434517071020657, 47.422687013862905], [9.434473931327753, 47.42265761873277], [9.43452293166999, 47.42251839830184], [9.434447786892564, 47.4224627453748], [9.434540357105297, 47.42237891386072], [9.434527503807455, 47.42230482032373], [9.43463534085138, 47.42221451702945], [9.434702485257413, 47.42218762581368], [9.434596958374389, 47.42201500537971], [9.434616998498024, 47.421973183020626], [9.434574492051366, 47.42192884200364], [9.434655865099707, 47.42162811472896], [9.434728270554146, 47.42156514423659], [9.434781184328308, 47.421551184568315], [9.43489213057461, 47.42142717861166], [9.434870120361369, 47.42136026106371], [9.43495228455857, 47.42124646869115], [9.434891326892474, 47.42110600793627], [9.434923869962471, 47.421075935163735], [9.434906301127334, 47.421028104938095], [9.434967456835034, 47.420983322570045], [9.434955423403283, 47.42095231113056], [9.434982948430592, 47.42091426370538], [9.435037216528974, 47.420839244783764], [9.435037656471414, 47.42083329939503], [9.434959025995225, 47.420826029465466], [9.434729667031315, 47.42080488972635], [9.434437749005546, 47.420783669844], [9.434154053348186, 47.42075510929383], [9.433782530479887, 47.42068928735354], [9.433817662634286, 47.420374963520935], [9.433939906836505, 47.42004348080217], [9.433780919136206, 47.41997856831721], [9.433579012236152, 47.41987238935133], [9.433256513115367, 47.41962533801577], [9.432882387859717, 47.419408777454024], [9.432862849038921, 47.419400297600895], [9.433299901439266, 47.41870772955945], [9.432878722299108, 47.418604344813986], [9.432495989622227, 47.41851838821589], [9.43151492269977, 47.41836873239503], [9.431475460871432, 47.41836343870488], [9.430839038547166, 47.41827801889315], [9.430525278473041, 47.418235905848306], [9.430260687662553, 47.41818894063659], [9.43017020613369, 47.41810856419954], [9.429983787616997, 47.41784374665739], [9.429977347708482, 47.41783459111118], [9.429978516457075, 47.41783394089069], [9.430009565295725, 47.4177957983378], [9.430056739930038, 47.41775287047762], [9.430089368619214, 47.417742770937565], [9.430240328281192, 47.41761148484071], [9.430268573150899, 47.41754693037303], [9.430256891551641, 47.417491566314766], [9.430267272658497, 47.417469641326925], [9.430260949422095, 47.41740798590549], [9.430243747893021, 47.41724441950174], [9.430291833505375, 47.41724246110638], [9.4303399959059, 47.41724180503831], [9.430388158563884, 47.41724245234012], [9.430374434804694, 47.41709920425726], [9.430461639254219, 47.417100908516254], [9.430548465222575, 47.41710667476349], [9.430634502501578, 47.41711647575639], [9.430712534232567, 47.417129507934455], [9.430760818802518, 47.41713575634173], [9.43082878220047, 47.417156384258824], [9.430937239527147, 47.41697827134835], [9.430932741748899, 47.41680072103787], [9.430987294955605, 47.41660435583717], [9.431026266102682, 47.41637416968192], [9.431208479170309, 47.41618207224953], [9.431329330447122, 47.41590879948135], [9.43155156427924, 47.41559967078503], [9.43148872071144, 47.415454111860456], [9.431367210522113, 47.415229563494755], [9.4319823467542, 47.415218269313065], [9.432009845585405, 47.414693168953164], [9.432024657562367, 47.41422078488139], [9.432566534223534, 47.414075291684235], [9.432971903930312, 47.413969930868724], [9.432643665345982, 47.413267825799174], [9.432308587146363, 47.41290701485941], [9.43204253106601, 47.41261212089891], [9.432022431835836, 47.41257090173256], [9.43187200036182, 47.41243684974588], [9.431400551537857, 47.412136338636806], [9.43065447638813, 47.41157742470579], [9.430541048593211, 47.4114934673477], [9.430252609209035, 47.41168072890478], [9.430085888049499, 47.4117874285625], [9.429667980656475, 47.41205375470078], [9.429134787765397, 47.41239179216058], [9.42863874621737, 47.4127062358415], [9.428549402038406, 47.41261340500381], [9.428532026492327, 47.41259535042963], [9.428463391458957, 47.41265303383301], [9.428220983646272, 47.41273494232595], [9.428131641645912, 47.41279716565713], [9.428124532691845, 47.412832151867555], [9.42802751366575, 47.41288897395236], [9.427911960353448, 47.41291445480608], [9.427899997710616, 47.412938376797726], [9.427712942277914, 47.41296293837818], [9.427574024451147, 47.4130474004839], [9.427531466481927, 47.413044255320756], [9.427404921656786, 47.41313317419816], [9.427244210091633, 47.41320905028679], [9.427203055465583, 47.413264775018504], [9.427140707228022, 47.41328465181836], [9.427109623881421, 47.41327574008625], [9.427027322089721, 47.41331890249505], [9.426839962721463, 47.41345177391839], [9.42676580413385, 47.413457107904], [9.426603168370116, 47.41352373973107], [9.426528353455724, 47.41358355269013], [9.426526814607255, 47.413670490441426], [9.426521266166047, 47.41377747054474], [9.426510514384924, 47.41383668478771], [9.426463452027106, 47.41385880861938], [9.426395207185262, 47.413891202467155], [9.426403757713075, 47.413949805837966], [9.426404418853092, 47.41399271009175], [9.426304207928517, 47.41407064793414], [9.426331342702252, 47.41414988589136], [9.426255139289335, 47.41421229553735], [9.426135560257984, 47.414371125507095], [9.426099456599998, 47.4144396919071], [9.425992819082497, 47.41453227909088], [9.425871469125985, 47.414611731723106], [9.425805855698515, 47.41469369806873], [9.42580287664034, 47.41469272379313], [9.425634269194019, 47.41474864282455], [9.425377262428379, 47.41489472003867], [9.42516274393944, 47.415125537959405], [9.4250182708502, 47.415162966554476], [9.424769161624312, 47.41515559755226], [9.422055785998744, 47.41395003041648], [9.421130621435145, 47.41352909441196], [9.420915322747712, 47.41327653579154], [9.4208119226617, 47.413033698949036], [9.420749738640932, 47.41297652833736], [9.42062925776813, 47.41296694387804], [9.419985129523287, 47.413181827785316], [9.419592424837889, 47.41323514796602], [9.419029757056592, 47.413192943436265], [9.418445524956562, 47.41303916581984], [9.41825663369316, 47.41299771413579], [9.417757490473063, 47.41296173907875], [9.417694535492496, 47.4130580955826], [9.417526769271863, 47.41331252485215], [9.4173417126624, 47.413597480131344], [9.417167872169868, 47.413859750725486], [9.417011898441418, 47.41409994207421], [9.41685572268205, 47.4143133252555], [9.41677749469366, 47.414431418860595], [9.416754123917615, 47.41443918758439], [9.41670889689488, 47.41444555779468], [9.416605979896955, 47.41442359471453], [9.416544724607817, 47.41439312686006], [9.416490362910364, 47.414333057516544], [9.416458608689686, 47.41432532405371], [9.416448803833934, 47.41432506898463], [9.416389196060507, 47.41433963888274], [9.416313151543068, 47.41430960375411], [9.416164510861272, 47.41432379907681], [9.415880541260265, 47.414388686850124], [9.415809800335984, 47.41438223197541], [9.415757824639776, 47.41443744487919], [9.415684998943355, 47.4144512330927], [9.415677330879818, 47.41447996545733], [9.415587087621294, 47.41452658457684], [9.41551473061443, 47.41453550599949], [9.415482849459979, 47.414536843221015], [9.415436988102492, 47.41455397561862], [9.415299413928889, 47.41463704119618], [9.415255821229142, 47.414633540346706], [9.415184295139248, 47.414666991055384], [9.415046304444422, 47.41466674201551], [9.414992914824497, 47.41470282468179], [9.414943539110288, 47.41471741651658], [9.414888644404517, 47.414742575326336], [9.414791833425662, 47.41469798693268], [9.414728767152791, 47.41466298724191], [9.414464782692885, 47.414671460528496], [9.414446286862148, 47.41473024825858], [9.414352564606588, 47.41476208057349], [9.414299384336262, 47.41476487922747], [9.414274163301307, 47.414789242563714], [9.41422386119724, 47.41481601413692], [9.414206773070294, 47.41485202429523], [9.41421359229092, 47.414889686158034], [9.414126299374251, 47.41497691946887], [9.41410835598885, 47.415083471788], [9.414004207438495, 47.41514868108672], [9.41393792361113, 47.415266676051324], [9.413867622953443, 47.415333555744006], [9.413768471663174, 47.415369160385744], [9.413683589899751, 47.415425313090346], [9.413629396551162, 47.41544369328589], [9.413503568589185, 47.415485520730044], [9.413457671130578, 47.41548098804151], [9.413328558948422, 47.41556686639992], [9.41326470738688, 47.4156575585545], [9.413073561006833, 47.41573235098452], [9.413020516820563, 47.415753140574814], [9.413023116370423, 47.4158704078185], [9.412913616503854, 47.415988330775235], [9.41278514689083, 47.41597649026127], [9.412675128279593, 47.41614516477965], [9.412577761661879, 47.41624003703898], [9.412515744671467, 47.41625836163273], [9.412473331261026, 47.4162977729903], [9.412383567981992, 47.4163796493039], [9.412150131936773, 47.41659810632355], [9.411398985391664, 47.417614598890246], [9.41142029558061, 47.41772749772503], [9.411476872143986, 47.41779265950959], [9.411477630714286, 47.41779416702561], [9.41153240569116, 47.41782716851128], [9.411938135513452, 47.418172390821994], [9.412150275784583, 47.418315706462515], [9.412305578199875, 47.41841365792092], [9.412580947247555, 47.41858514154716], [9.412820379377774, 47.418724039985506], [9.413079021053724, 47.418873316490625], [9.41334421318421, 47.41902760801815], [9.413769380930548, 47.41928056985458], [9.414062354620542, 47.41946181729298], [9.414279772586141, 47.41961097667665], [9.414411611435472, 47.41971940324871], [9.41452585466527, 47.41983235011326], [9.414623109606868, 47.419948286467495], [9.414700351109172, 47.42006430421593], [9.414772518142978, 47.420190017004124], [9.414859093086283, 47.420350311337074], [9.414994672251721, 47.420555480617395], [9.415072895002709, 47.42065859744889], [9.415187747799122, 47.42078071911574], [9.415351238479351, 47.420894982383956], [9.415434531243392, 47.42093864105204], [9.41551156144645, 47.4209707109952], [9.415593717501956, 47.420998015145294], [9.415673498378807, 47.42101491386407], [9.415751743951363, 47.421022581327314], [9.41578261695442, 47.421018634308666], [9.41581102408073, 47.421008971420854], [9.415979996471245, 47.42108946410326], [9.415958779965157, 47.42115280585711], [9.415943104438142, 47.42121686256956], [9.415928935103212, 47.421334686358264], [9.416154060013804, 47.42138834255221], [9.41636835887067, 47.42145957484937], [9.416568824381955, 47.42154740027194], [9.416752695142538, 47.421650597003236], [9.416917438791682, 47.42176773349378], [9.417060754935793, 47.42189719362634], [9.417115453567835, 47.421979991889145], [9.417138421477073, 47.4220693616673], [9.417128236019858, 47.42215982959881], [9.417085551314525, 47.42224582458714], [9.417012966716102, 47.42232202999773], [9.416914961293529, 47.42238376220589], [9.416797571357893, 47.42242722113733], [9.416668041549402, 47.422449726399535], [9.416262703048977, 47.42252993487535], [9.415850304286915, 47.42259139648245], [9.415432715774168, 47.42263380848105], [9.415011855217271, 47.42265703038623], [9.415010978162453, 47.42265839516036], [9.414961636795693, 47.42275764777894], [9.41495985275225, 47.42276280626102], [9.414926799044126, 47.422858361511054], [9.414901879910849, 47.42296557250994], [9.414860064809837, 47.42296762835986], [9.414847416176405, 47.423130401704555], [9.414876074963209, 47.42311677597442], [9.414887349399072, 47.42311694301964], [9.414888947357964, 47.423259589570236], [9.414901315153575, 47.423399892390194], [9.414924212134101, 47.423537766419145], [9.414936492392032, 47.42359107898169], [9.414956135296295, 47.42367630440994], [9.415000033833053, 47.42381210963337], [9.415053110383298, 47.42394515740836], [9.41511587214434, 47.42407839981443], [9.415189251754995, 47.42420839218099], [9.415270745783953, 47.424335556073316], [9.415359994382422, 47.42446088665416], [9.41545420406356, 47.42458414390069], [9.41556200417753, 47.42471994437724], [9.415674714022883, 47.424855840463785], [9.415863145780966, 47.425087968297355], [9.41595490435238, 47.42520586889078], [9.416036748914465, 47.42532808654891], [9.416067639837793, 47.425384859646954], [9.416094599974532, 47.42544323847657], [9.416114121032363, 47.42550155543202], [9.416125275707499, 47.42556307493827], [9.416128583520551, 47.425623918486245], [9.416123041331593, 47.42568527376522], [9.416109550093097, 47.425747133914534], [9.416087932921052, 47.42580795401886], [9.416054950591544, 47.42586653970725], [9.416014213743713, 47.425923008891345], [9.415967500129081, 47.425975981823186], [9.415910262048026, 47.426027236016786], [9.415851581616195, 47.42607212718986], [9.415782674202937, 47.426112964273514], [9.415705272948694, 47.42614998872611], [9.415625314964062, 47.42617886004048], [9.41554222190037, 47.42620185619244], [9.415454019733646, 47.42621936133298], [9.415363850994398, 47.426230323670026], [9.41527242190714, 47.426235549001326], [9.41517910053022, 47.42623658751285], [9.415087171583984, 47.426232284561976], [9.414994963096676, 47.42622402752525], [9.414905536360097, 47.42621213336085], [9.414753233602399, 47.42618501204606], [9.414155906945485, 47.42606233031866], [9.413434002086221, 47.42591463928946], [9.412687128513866, 47.42576205318868], [9.41186983323583, 47.42559474040238], [9.411120225945185, 47.42544076960553], [9.410215457307054, 47.427756931898806], [9.409823801191742, 47.42868935150265], [9.406402678890558, 47.432225568466635], [9.406416850093967, 47.432342404253845], [9.406853860584047, 47.432429277761024], [9.406811094697588, 47.43263885141156], [9.406940327083381, 47.43266275075313], [9.407069152360217, 47.4326903368796], [9.407193010015291, 47.4327198152654], [9.407315535579002, 47.43275273543824], [9.407388981973964, 47.43277397695626], [9.407437353455421, 47.43278799776564], [9.407557531684184, 47.43282554606591], [9.407974524292335, 47.432962509532786], [9.408763437265417, 47.43322112289212], [9.408839747081318, 47.43324446477882], [9.408931213133236, 47.433268907035306], [9.409017636848011, 47.43329001594702], [9.409105166016314, 47.43330840686552], [9.40919582967436, 47.43332585389341], [9.409292442849154, 47.43333924063899], [9.409386739288108, 47.433347367268254], [9.409487997607856, 47.433350148537315], [9.409582567155141, 47.43334774423647], [9.409676625802835, 47.43334228063035], [9.409771103851295, 47.43333384048675], [9.409871581209352, 47.43332232954346], [9.409967473273866, 47.43330873717701], [9.410143692424768, 47.43328017157811], [9.410839868077634, 47.4331630216609], [9.411128168860202, 47.433113747543736], [9.41147436009102, 47.43305591790078], [9.411576154120269, 47.43304023504909], [9.411681943468274, 47.43302898268398], [9.41177384063034, 47.43302211486129], [9.411866869108522, 47.43302071544945], [9.411959126380156, 47.433023917982], [9.411968309602269, 47.43302484074562], [9.41205148197082, 47.43303297541623], [9.412144292390856, 47.43304751325995], [9.412230723309362, 47.43306520988701], [9.412317801321288, 47.43308929250282], [9.412367222102255, 47.433106541449014], [9.4123978515949, 47.43311727324366], [9.412482414986574, 47.43315218601935], [9.412553048334914, 47.433187237094685], [9.412634600201681, 47.43323389693588], [9.412712819972375, 47.43328366355801], [9.412768080122714, 47.43332213553095], [9.412858425469727, 47.43338779040078], [9.412903426658893, 47.433417791268795], [9.413173922869492, 47.43361375710341], [9.41321198113724, 47.433642796914974], [9.413317343381323, 47.43372041262874], [9.413416595658989, 47.43379057537335], [9.413485969738385, 47.43383418603869], [9.413559302112413, 47.43387368918312], [9.41360881091375, 47.43389685581648], [9.413635929182169, 47.43390942896372], [9.413710150529742, 47.43394108077937], [9.413788012551434, 47.433970780569965], [9.41387082835297, 47.43399427778363], [9.41395794908463, 47.434012654035584], [9.414045688663434, 47.43402626055081], [9.414132034930246, 47.43403412378183], [9.414205383263226, 47.43403545215305], [9.414223441658173, 47.43403578213366], [9.414314025422978, 47.43403277645101], [9.414404955580661, 47.43402481652323], [9.414520431563346, 47.43401049875657], [9.414642120854564, 47.43399174701552], [9.414802037679241, 47.43396336293565], [9.41486302460922, 47.43395102892236], [9.414923723813514, 47.433938097196005], [9.414983609300045, 47.43392468484032], [9.415043194755349, 47.43391068309023], [9.41509970244422, 47.433898434997765], [9.415156630897549, 47.43388715113799], [9.41521946067391, 47.433875900996185], [9.415282732842021, 47.43386583989707], [9.415344307560614, 47.4338572025989], [9.415406190013066, 47.43384972061754], [9.41545709716881, 47.433844468302574], [9.415508152460973, 47.433840005638615], [9.415524481069543, 47.433838745455944], [9.4155408004348, 47.43383757595409], [9.415587653855125, 47.4338345700194], [9.415634612362451, 47.433832606234326], [9.415645407712397, 47.43383230494262], [9.41565620538641, 47.43383206621206], [9.415671997263102, 47.43383170602784], [9.415751128122464, 47.43382987556932], [9.41585488521001, 47.4338267153997], [9.41601706805817, 47.433820081286214], [9.416035689644053, 47.433819510508734], [9.416175059406463, 47.43381521881672], [9.416334810839368, 47.43381131638734], [9.41643583472761, 47.433809875598826], [9.416493442969667, 47.43380905153299], [9.416656905166878, 47.433807963950166], [9.41681213342532, 47.43381044484933], [9.416853901018982, 47.433812221938055], [9.416952123938602, 47.43381640696605], [9.417111680794973, 47.43382796317287], [9.417283050890639, 47.43384697329398], [9.417431896848523, 47.433866809235745], [9.417483599512474, 47.43389507409486], [9.41762439266842, 47.433915507037376], [9.417791636574874, 47.43393763698968], [9.41825175238334, 47.43399422958099], [9.418347859890073, 47.434004270744225], [9.418446931690497, 47.43401165158751], [9.418533200512789, 47.434013862925326], [9.418630755190776, 47.43401254270072], [9.418728300311576, 47.43400420482867], [9.418825515891294, 47.433990204561425], [9.418919383458581, 47.43397176323478], [9.419011824516444, 47.4339474170962], [9.419386653865725, 47.4338532471311], [9.419666349454506, 47.43378661784295]]], ""type"": ""Polygon""}";718;Schulquartier Halden
